date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:33	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-65fa6e79-1cf5d8bdcdeeb6c8;gz%22	https://html.themewant.com/hostie/assets/fonts/fa-duotone-901.html	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-duotone-901.html	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:34	392136/392136	---M--	200	added ('OK')	font/woff2	etag:%225fbc8-65fa6e79-8655eff4b75cb24c;;;%22	https://html.themewant.com/hostie/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-light-300.woff2	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:34	999704/999704	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f4118-65fa6e79-8b7bfc582cb80053;gz%22	https://html.themewant.com/hostie/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-light-300.ttf	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:34	357732/357732	---M--	200	added ('OK')	font/woff2	etag:%2257564-65fa6e79-d1a0a7b86e82802e;;;%22	https://html.themewant.com/hostie/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-regular-400.woff2	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:34	891584/891584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d9ac0-65fa6e79-21f8ac76d076c1fd;gz%22	https://html.themewant.com/hostie/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-regular-400.ttf	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:35	303544/303544	---M--	200	added ('OK')	font/woff2	etag:%224a1b8-65fa6e79-3836ffb868c7ce7e;;;%22	https://html.themewant.com/hostie/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-solid-900.woff2	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:35	785900/785900	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22bfdec-65fa6e79-5598919a51da52c7;gz%22	https://html.themewant.com/hostie/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-solid-900.ttf	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:35	426420/426420	---M--	200	added ('OK')	font/woff2	etag:%22681b4-65fa6e79-94eddef90e14c884;;;%22	https://html.themewant.com/hostie/assets/fonts/fa-thin-100.woff2	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-thin-100.woff2	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:35	1100824/1100824	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2210cc18-65fa6e79-89af5fbaeb92cb20;gz%22	https://html.themewant.com/hostie/assets/fonts/fa-thin-100.ttf	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-thin-100.ttf	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:36	4964/4964	---M--	200	added ('OK')	font/woff2	etag:%221364-65fa6e79-e6a3b6dc2ead1885;;;%22	https://html.themewant.com/hostie/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-v4compatibility.woff2	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:36	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-65fa6e79-ba79f2c579deb639;gz%22	https://html.themewant.com/hostie/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/fonts/fa-v4compatibility.ttf	(from https://html.themewant.com/hostie/assets/css/plugins/fontawesome.min.css)
12:32:36	1243/1243	---M--	200	added ('OK')	image/png	etag:%224db-65fa6e7a-df4d50a2adf89492;;;%22	https://html.themewant.com/hostie/assets/images/close.png	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/close.png	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:37	488780/488780	---M-Z	200	added ('OK')	image/svg+xml	etag:%227754c-65fa6e79-91b4345a8198aa04;gz%22	https://html.themewant.com/hostie/assets/images/banner/banner_home_one_dotted.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/banner_home_one_dotted.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:37	9257/9257	---M--	200	added ('OK')	image/png	etag:%222429-65fa6e79-ec245ef590ca9bb3;;;%22	https://html.themewant.com/hostie/assets/images/banner/two/shape__one.png	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/two/shape__one.png	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:37	2052/2052	---M-Z	200	added ('OK')	image/svg+xml	etag:%22804-65fa6e79-5352b244873b12f7;gz%22	https://html.themewant.com/hostie/assets/images/banner/two/shape__two.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/two/shape__two.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:38	70107/70107	---M-Z	200	added ('OK')	image/svg+xml	etag:%22111db-65fa6e79-82d9a9685c391a38;gz%22	https://html.themewant.com/hostie/assets/images/banner/banner-hero-four-bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/banner-hero-four-bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:38	478/478	---M-Z	200	added ('OK')	image/svg+xml	etag:%221de-65fa6e79-4399d69bfa27f31e;gz%22	https://html.themewant.com/hostie/assets/images/banner/banner__six__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/banner__six__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:38	68076/68076	---M-Z	200	added ('OK')	image/svg+xml	etag:%22109ec-65fa6e79-2edbbff0f6861470;gz%22	https://html.themewant.com/hostie/assets/images/banner/shared/banner__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/shared/banner__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:39	51103/51103	---M--	200	added ('OK')	image/png	etag:%22c79f-65fa6e79-303de5da8c7e4df4;;;%22	https://html.themewant.com/hostie/assets/images/brand/brand-section.png	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/brand/brand-section.png	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:39	68673/68673	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210c41-65fa6e7a-acc99b6382068e3b;gz%22	https://html.themewant.com/hostie/assets/images/domain/domain__finder__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/domain/domain__finder__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:39	67988/67988	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210994-65fa6e7a-25dd6cba3e2188d4;gz%22	https://html.themewant.com/hostie/assets/images/domain/domain__finder__bg__four.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/domain/domain__finder__bg__four.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:39	1162/1162	---M-Z	200	added ('OK')	image/svg+xml	etag:%2248a-65fa6e7a-c9c602cddc6a550b;gz%22	https://html.themewant.com/hostie/assets/images/support/support__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/support/support__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:40	1094/1094	---M-Z	200	added ('OK')	image/svg+xml	etag:%22446-65fa6e7a-cae7d2e0b6be8eaa;gz%22	https://html.themewant.com/hostie/assets/images/newsletter__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/newsletter__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:40	222792/222792	---M--	200	added ('OK')	image/jpeg	etag:%2236648-65fa6e79-78a7c7a29f3355e7;;;%22	https://html.themewant.com/hostie/assets/images/banner/banner__bg__game.jpg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/banner__bg__game.jpg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:40	11975/11975	---M-Z	200	added ('OK')	image/svg+xml	etag:%222ec7-65fa6e7a-7f0e6b1b931329c5;gz%22	https://html.themewant.com/hostie/assets/images/game/game__server__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/game/game__server__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:41	33289/33289	---M-Z	200	added ('OK')	image/svg+xml	etag:%228209-65fa6e79-f91b8091c2cde477;gz%22	https://html.themewant.com/hostie/assets/images/banner/banner__eight__shape.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/banner__eight__shape.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:41	143532/143532	---M--	200	added ('OK')	image/png	etag:%22230ac-65fa6e79-488638b9277d293e;;;%22	https://html.themewant.com/hostie/assets/images/banner/banner__eight__image.png	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/banner__eight__image.png	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:41	42265/42265	---M--	200	added ('OK')	image/png	etag:%22a519-65fa6e7a-fd6aba34856f3009;;;%22	https://html.themewant.com/hostie/assets/images/pricing/plan__hover__bg.png	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/pricing/plan__hover__bg.png	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:42	70079/70079	---M-Z	200	added ('OK')	image/svg+xml	etag:%22111bf-65fa6e7a-ffcfe6b8b706800f;gz%22	https://html.themewant.com/hostie/assets/images/service/two/bg__snap.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/two/bg__snap.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:42	68114/68114	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210a12-65fa6e7a-c01ca1724524f57;gz%22	https://html.themewant.com/hostie/assets/images/service/service-5-bg-shape.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/service-5-bg-shape.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:42	529/529	---M-Z	200	added ('OK')	image/svg+xml	etag:%22211-65fa6e7a-160fc93091f7500b;gz%22	https://html.themewant.com/hostie/assets/images/service/service__tab__content__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/service__tab__content__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:42	1190/1190	---M-Z	200	added ('OK')	image/svg+xml	etag:%224a6-65fa6e7a-d4dbe7b28c208064;gz%22	https://html.themewant.com/hostie/assets/images/service/service__tab__section.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/service__tab__section.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:43	1051/1051	---M-Z	200	added ('OK')	image/svg+xml	etag:%2241b-65fa6e79-7f66cf7d07426845;gz%22	https://html.themewant.com/hostie/assets/images/about/resell/resell-img-bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/about/resell/resell-img-bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:43	69246/69246	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210e7e-65fa6e7a-a84d00f8272bbb6a;gz%22	https://html.themewant.com/hostie/assets/images/counter__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/counter__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:43	70836/70836	---M-Z	200	added ('OK')	image/svg+xml	etag:%22114b4-65fa6e7a-5709db4d55ec560a;gz%22	https://html.themewant.com/hostie/assets/images/testimonials/bg__shape.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/testimonials/bg__shape.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:44	1247/1247	---M-Z	200	added ('OK')	image/svg+xml	etag:%224df-65fa6e7a-6072f6784484176f;gz%22	https://html.themewant.com/hostie/assets/images/testimonials/testimonial__two__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/testimonials/testimonial__two__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:44	67769/67769	---M-Z	200	added ('OK')	image/svg+xml	etag:%22108b9-65fa6e7a-a50e7773816e9ad7;gz%22	https://html.themewant.com/hostie/assets/images/testimonials/feedback__testimonial__single.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/testimonials/feedback__testimonial__single.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:44	51103/51103	---M--	200	added ('OK')	image/png	etag:%22c79f-65fa6e7a-d10800f22045c36;;;%22	https://html.themewant.com/hostie/assets/images/dotted__element.png	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/dotted__element.png	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:45	2054/2054	---M-Z	200	added ('OK')	image/svg+xml	etag:%22806-65fa6e7a-4f18b5241a696bec;gz%22	https://html.themewant.com/hostie/assets/images/service/flash-sale.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/flash-sale.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:45	1078/1078	---M-Z	200	added ('OK')	image/svg+xml	etag:%22436-65fa6e7a-67dcfa9984fd640a;gz%22	https://html.themewant.com/hostie/assets/images/footer/footer__four__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/footer/footer__four__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:45	12757/12757	---M-Z	200	added ('OK')	image/svg+xml	etag:%2231d5-65fa6e7a-36dfc1141f04e274;gz%22	https://html.themewant.com/hostie/assets/images/game/footer__game__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/game/footer__game__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:45	62084/62084	---M--	200	added ('OK')	image/png	etag:%22f284-65fa6e7a-3c688b9ac2678905;;;%22	https://html.themewant.com/hostie/assets/images/cta/cta__two__bg.png	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/cta/cta__two__bg.png	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:46	1190/1190	---M-Z	200	added ('OK')	image/svg+xml	etag:%224a6-65fa6e7a-e3ad3c60701e9580;gz%22	https://html.themewant.com/hostie/assets/images/contact/contact__shape__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/contact/contact__shape__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:46	68494/68494	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210b8e-65fa6e7a-3ba4891e621ef031;gz%22	https://html.themewant.com/hostie/assets/images/flash__sell__banner__bg.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flash__sell__banner__bg.svg	(from https://html.themewant.com/hostie/assets/css/style.css)
12:32:46	3808/3808	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ee0-65fa6e7a-c467a2a93600341e;gz%22	https://html.themewant.com/hostie/assets/images/icon/dollar.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/icon/dollar.svg	(from https://html.themewant.com/hostie/index.html)
12:32:47	14482/14482	---M-Z	200	added ('OK')	image/svg+xml	etag:%223892-65fa6e79-480b0338134533cf;gz%22	https://html.themewant.com/hostie/assets/images/banner/hosting-01.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/hosting-01.svg	(from https://html.themewant.com/hostie/index.html)
12:32:47	8295/8295	---M-Z	200	added ('OK')	image/svg+xml	etag:%222067-65fa6e79-9c67bae9b6089a88;gz%22	https://html.themewant.com/hostie/assets/images/banner/hosting.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/hosting.svg	(from https://html.themewant.com/hostie/index.html)
12:32:47	504/504	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f8-65fa6e79-a3d4972912f2bfff;gz%22	https://html.themewant.com/hostie/assets/images/banner/left.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/left.svg	(from https://html.themewant.com/hostie/index.html)
12:32:48	523/523	---M-Z	200	added ('OK')	image/svg+xml	etag:%2220b-65fa6e79-764b3550baae771e;gz%22	https://html.themewant.com/hostie/assets/images/banner/top.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/top.svg	(from https://html.themewant.com/hostie/index.html)
12:32:48	504/504	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f8-65fa6e79-4824a2599fa3026c;gz%22	https://html.themewant.com/hostie/assets/images/banner/right.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/banner/right.svg	(from https://html.themewant.com/hostie/index.html)
12:32:48	2038/2038	---M-Z	200	added ('OK')	image/svg+xml	etag:%227f6-65fa6e7a-d14e78aceda8da91;gz%22	https://html.themewant.com/hostie/assets/images/hosting/03.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/hosting/03.svg	(from https://html.themewant.com/hostie/index.html)
12:32:49	6155/6155	---M-Z	200	added ('OK')	image/svg+xml	etag:%22180b-65fa6e7a-3a5cc29d89355d2d;gz%22	https://html.themewant.com/hostie/assets/images/hosting/04.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/hosting/04.svg	(from https://html.themewant.com/hostie/index.html)
12:32:50	11392/11392	---M-Z	200	added ('OK')	image/svg+xml	etag:%222c80-65fa6e7a-c4c41174abc2155a;gz%22	https://html.themewant.com/hostie/assets/images/hosting/02.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/hosting/02.svg	(from https://html.themewant.com/hostie/index.html)
12:32:51	5673/5673	---M-Z	200	added ('OK')	image/svg+xml	etag:%221629-65fa6e7a-48ecc2a8f89beeb5;gz%22	https://html.themewant.com/hostie/assets/images/hosting/01.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/hosting/01.svg	(from https://html.themewant.com/hostie/index.html)
12:32:52	25593/25593	---M--	200	added ('OK')	image/png	etag:%2263f9-65fa6e79-af8c186685815313;;;%22	https://html.themewant.com/hostie/assets/images/about/about-big.png	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/about/about-big.png	(from https://html.themewant.com/hostie/index.html)
12:32:52	843/843	---M-Z	200	added ('OK')	image/svg+xml	etag:%2234b-65fa6e79-ffc2192020b4f77c;gz%22	https://html.themewant.com/hostie/assets/images/about/about-shape-01.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/about/about-shape-01.svg	(from https://html.themewant.com/hostie/index.html)
12:32:52	1880/1880	---M-Z	200	added ('OK')	image/svg+xml	etag:%22758-65fa6e79-90d7d756ae6af35;gz%22	https://html.themewant.com/hostie/assets/images/about/about-shape-02.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/about/about-shape-02.svg	(from https://html.themewant.com/hostie/index.html)
12:32:52	6156/6156	---M-Z	200	added ('OK')	image/svg+xml	etag:%22180c-65fa6e79-4d4bc1c0e3ea8bc2;gz%22	https://html.themewant.com/hostie/assets/images/about/01.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/about/01.svg	(from https://html.themewant.com/hostie/index.html)
12:32:53	10862/10862	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a6e-65fa6e79-4aaa4878ec563f5e;gz%22	https://html.themewant.com/hostie/assets/images/about/02.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/about/02.svg	(from https://html.themewant.com/hostie/index.html)
12:32:53	5094/5094	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213e6-65fa6e7a-797956c5190ae9dc;gz%22	https://html.themewant.com/hostie/assets/images/service/shared__hosting.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/shared__hosting.svg	(from https://html.themewant.com/hostie/index.html)
12:32:53	4567/4567	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211d7-65fa6e7a-42c9a089895570ec;gz%22	https://html.themewant.com/hostie/assets/images/service/email__hosting.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/email__hosting.svg	(from https://html.themewant.com/hostie/index.html)
12:32:54	9084/9084	---M-Z	200	added ('OK')	image/svg+xml	etag:%22237c-65fa6e7a-9e417f55385c6d97;gz%22	https://html.themewant.com/hostie/assets/images/service/dedicated__hosting.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/dedicated__hosting.svg	(from https://html.themewant.com/hostie/index.html)
12:32:54	10244/10244	---M-Z	200	added ('OK')	image/svg+xml	etag:%222804-65fa6e7a-1438c4c8fd0ffb05;gz%22	https://html.themewant.com/hostie/assets/images/service/vps__hosting.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/vps__hosting.svg	(from https://html.themewant.com/hostie/index.html)
12:32:54	2595/2595	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a23-65fa6e7a-78a01af588814e88;gz%22	https://html.themewant.com/hostie/assets/images/service/eccommerce__hosting.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/eccommerce__hosting.svg	(from https://html.themewant.com/hostie/index.html)
12:32:55	4815/4815	---M-Z	200	added ('OK')	image/svg+xml	etag:%2212cf-65fa6e7a-42acd7768c153892;gz%22	https://html.themewant.com/hostie/assets/images/service/resseller__hosting.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/resseller__hosting.svg	(from https://html.themewant.com/hostie/index.html)
12:32:55	10855/10855	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a67-65fa6e7a-7f879db35926e1d2;gz%22	https://html.themewant.com/hostie/assets/images/service/cloud__hosting.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/service/cloud__hosting.svg	(from https://html.themewant.com/hostie/index.html)
12:32:55	93189/93189	---M--	200	added ('OK')	image/png	etag:%2216c05-65fa6e7a-4333a8c353586d16;;;%22	https://html.themewant.com/hostie/assets/images/data__center.png	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/data__center.png	(from https://html.themewant.com/hostie/index.html)
12:32:55	578/578	---M-Z	200	added ('OK')	image/svg+xml	etag:%22242-65fa6e7a-14fbe1584948d80b;gz%22	https://html.themewant.com/hostie/assets/images/flag-01.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-01.svg	(from https://html.themewant.com/hostie/index.html)
12:32:56	283/283	---M--	200	added ('OK')	image/svg+xml	etag:%2211b-65fa6e7a-144c748a2a3b6333;;;%22	https://html.themewant.com/hostie/assets/images/flag-02.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-02.svg	(from https://html.themewant.com/hostie/index.html)
12:32:56	410/410	---M-Z	200	added ('OK')	image/svg+xml	etag:%2219a-65fa6e7a-570a5b589bb7f4da;gz%22	https://html.themewant.com/hostie/assets/images/flag-03.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-03.svg	(from https://html.themewant.com/hostie/index.html)
12:32:56	10277/10277	---M-Z	200	added ('OK')	image/svg+xml	etag:%222825-65fa6e7a-91a673594fd1e5a4;gz%22	https://html.themewant.com/hostie/assets/images/flag-04.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-04.svg	(from https://html.themewant.com/hostie/index.html)
12:32:57	748/748	---M-Z	200	added ('OK')	image/svg+xml	etag:%222ec-65fa6e7a-b16def0eb4b069d3;gz%22	https://html.themewant.com/hostie/assets/images/flag-05.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-05.svg	(from https://html.themewant.com/hostie/index.html)
12:32:57	1133/1133	---M-Z	200	added ('OK')	image/svg+xml	etag:%2246d-65fa6e7a-ee5ec61afb306c83;gz%22	https://html.themewant.com/hostie/assets/images/flag-06.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-06.svg	(from https://html.themewant.com/hostie/index.html)
12:32:57	2502/2502	---M-Z	200	added ('OK')	image/svg+xml	etag:%229c6-65fa6e7a-5e8a9527ac605a3a;gz%22	https://html.themewant.com/hostie/assets/images/flag-07.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-07.svg	(from https://html.themewant.com/hostie/index.html)
12:32:58	36518/36518	---M-Z	200	added ('OK')	image/svg+xml	etag:%228ea6-65fa6e7a-14d83845ebe5f082;gz%22	https://html.themewant.com/hostie/assets/images/flag-08.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-08.svg	(from https://html.themewant.com/hostie/index.html)
12:32:58	598/598	---M-Z	200	added ('OK')	image/svg+xml	etag:%22256-65fa6e7a-2f97f8919916110a;gz%22	https://html.themewant.com/hostie/assets/images/flag-09.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-09.svg	(from https://html.themewant.com/hostie/index.html)
12:32:58	4891/4891	---M-Z	200	added ('OK')	image/svg+xml	etag:%22131b-65fa6e7a-6adb472b4df79684;gz%22	https://html.themewant.com/hostie/assets/images/flag-10.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/flag-10.svg	(from https://html.themewant.com/hostie/index.html)
12:32:59	6869/6869	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ad5-65fa6e7a-49c57c6660ea53fe;gz%22	https://html.themewant.com/hostie/assets/images/icon/cloud.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/icon/cloud.svg	(from https://html.themewant.com/hostie/index.html)
12:32:59	7409/7409	---M-Z	200	added ('OK')	image/svg+xml	etag:%221cf1-65fa6e7a-fbe0c46f007969ab;gz%22	https://html.themewant.com/hostie/assets/images/icon/domain.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/icon/domain.svg	(from https://html.themewant.com/hostie/index.html)
12:32:59	4243/4243	---M-Z	200	added ('OK')	image/svg+xml	etag:%221093-65fa6e7a-f7d31996ecf0dfc6;gz%22	https://html.themewant.com/hostie/assets/images/icon/speed.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/icon/speed.svg	(from https://html.themewant.com/hostie/index.html)
12:32:59	5002/5002	---M-Z	200	added ('OK')	image/svg+xml	etag:%22138a-65fa6e7a-52654dda023eed9e;gz%22	https://html.themewant.com/hostie/assets/images/icon/support.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/icon/support.svg	(from https://html.themewant.com/hostie/index.html)
12:33:00	8996/8996	---M-Z	200	added ('OK')	image/svg+xml	etag:%222324-65fa6e7a-3279611215633b04;gz%22	https://html.themewant.com/hostie/assets/images/icon/money-back.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/icon/money-back.svg	(from https://html.themewant.com/hostie/index.html)
12:33:00	37112/37112	---M-Z	200	added ('OK')	image/svg+xml	etag:%2290f8-65fa6e7a-f1c6b2e746ae4c87;gz%22	https://html.themewant.com/hostie/assets/images/whychoose.svg	C:/My%20Web%20Sites/mi/html.themewant.com/hostie/assets/images/whychoose.svg	(from https://html.themewant.com/hostie/index.html)
